,date,like,place,tags
54,2021-05-30,4,,"['#교촌치킨', '#치킨', '#치킨먹방', '#반반치킨', '#먹방1티어', '#먹스타그램']"
55,2021-05-30,15,,"['#통닭다리구이', '#sundayvibes', '#썬데이바이브', '#일요일', '#치킨', '#닭다리', '#오븐구이', '#오븐치킨']"
56,2021-05-30,20,,"['#천안', '#아산', '#냥스타그램', '#집사', '#집사스타그램', '#형이미안해', '#케이크', '#생크림케이크', '#술안주', '#치킨', '#먹다가', '#단거급땡김']"
57,2021-05-30,0,,"['#뿌링클', '#bhc', '#치킨']"
58,2021-05-30,174,,"['#역시', '#야식', '#치킨', '#최애', '#음식', '#내사랑', '#❤', '#먹스타그램', '#좋아요반사', '#선팔하면맞팔', '#선팔맞팔', '#인스타그램', '#먹팔', '#먹팔해요', '#인친환영', '#먹부림', '#fff', '#맛스타그램', '#좋아요테러', '#안주', '#배달', '#주말', '#저녁', '#배달의민족', '#먹방스타그램', '#협찬문의', '#협찬디엠', '#먹보', '#먹스타', '#bhc']"
59,2021-05-30,23,,"['#열심게임', '#치킨']"
60,2021-05-30,17,,"['#치킨', '#튀겨먹기']"
61,2021-05-30,2,국수찾아닭만리,"['#닭만리', '#성신여대맛집', '#통닭', '#치킨', '#돈암동맛집', '#데이트맛집', '#성신여대데이트', '#성신여대맛집닭만리', '#종로3가맛집', '#동선동맛집', '#서울맛집', '#익선동맛집', '#고대맛집', '#안암맛집']"
62,2021-05-30,9,"London, United Kingdom","['#chicken', '#salad', '#rice', '#meat', '#dinner', '#friedchicken', '#spicy', '#bbq', '#치킨', '#pork', '#bacon', '#chickenwings', '#beef', '#lunch', '#fried', '#eggs', '#chickenbreast', '#cheese', '#chickensofinstagram']"
63,2021-05-30,42,청주가경동,"['#피자나라치킨공주', '#맛집스타그램', '#맛스타그램', '#맛있다그램', '#먹스타그램', '#먹방', '#오늘뭐먹지', '#야식', '#꿀맛', '#존맛', '#존맛탱', '#핵존맛', '#먹스타그램', '#먹스타', '#먹스타맞팔', '#먹팔', '#먹스타그램맞팔', '#먹팔', '#먹팔해요', '#먹팔환영', '#먹팔하면맞팔', '#먹팔맞팔', '#청주', '#청주가경동', '#가경동맛집', '#피자', '#치킨', '#고구마피자', '#허니갈릭치킨', '#청주치킨', '#청주피자']"
64,2021-05-30,39,,"['#음식', '#요리', '#한국음식', '#아빠', '#아빠요리', '#food', '#kimchi', '#김치', '#friedrice', '#치킨', '#음식스타그램', '#chicken', '#국수', '#김밥', '#우동', '#tofu', '#미국', '#usa', '#california', '#america', '#koreanfood', '#kfood', '#밥', '#밥스타그램', '#맛스타그램', '#먹팔', '#cooking', '#파스타', '#새우', '#돼지수육']"
65,2021-05-30,15,,"['#첫줄안녕', '#daily', '#데일리', '#일상', '#ceo', '#follow', '#팔로우', '#좋아요', '#instadaily', '#인친', '#f4f', '#follow4follow', '#flf', '#lfl', '#치킨집', '#치킨', '#chicken', '#메이크업이뭐야']"
66,2021-05-30,10,,"['#koreanfriedchicken', '#kfc', '#juicy', '#sweetandspicy', '#garlicandspicy', '#soysaucechicken', '#koreanpepper', '#volcano', '#chickensoup', '#ginsengchickensoup', '#soup', '#626', '#626foodie', '#626eats', '#sangabrielvalley', '#sangabriel', '#sgv', '#sgveats', '#sgvfoodie', '#sgvfood', '#chickenday_sg', '#chickenday', '#치킨맛집', '#치킨', '#치킨치킨', '#치킨매니아', '#맛스타그램', '#치킨스타그램']"
67,2021-05-30,5,,"['#퇴근', '#테라', '#진로', '#치킨', '#피자', '#행복']"
68,2021-05-30,33,,"['#갱상도', '#창원', '#머스마', '#차스타그램🚘', '#부산', '#남포동', '#친구들과함께❤️', '#또하나의추억쌓기☺️', '#시장', '#맛집탐방', '#간만에', '#먹방스타그램🍴', '#야식은', '#친구자취방에서🏠', '#치킨', '#술없이도잘놀아요🙋\u200d', '#벌써', '#10만키로돌파', '#더빡시게', '#관리', '#자동차', '#노브레끼', '#동호회', '#회원모집중💚', '#페북검색', '#업']"
69,2021-05-30,21,,"['#치킨', '#치킨더홈', '#구미봉곡점', '#간장순살치킨', '#양념순살치킨', '#음식', '#음식스타그램', '#요리', '#요리스타그램', '#집밥', '#집밥스타그램', '#홈쿡', '#야식', '#외식', '#혼술', '#술안주', '#맛스타그램', '#먹스타그램', '#술스타그램', '#맛집', '#맛집그램', '#먹방', '#일상', '#일상스타그램', '#데일리', '#daily', '#소통', '#foodstagram', '#food', '#선팔하면맞팔']"
70,2021-05-30,4,국수찾아닭만리,"['#닭만리', '#성신여대맛집', '#통닭', '#치킨', '#돈암동맛집', '#데이트맛집', '#성신여대데이트', '#성신여대맛집닭만리', '#종로3가맛집', '#동선동맛집', '#서울맛집', '#익선동맛집', '#고대맛집', '#안암맛집']"
