,date,like,place,tags
25,2021-04-30,0,,"['#네일', '#네일아트', '#네일스타그램', '#서면네일', '#서면네일샵', '#서면네일아트', '#네일카운티', '#젤네일', '#서면젤네일', '#젤아트', '#손스타그램', '#부전동네일', '#전포네일', '#네일디자인', '#봄네일', '#여름네일', '#가을네일', '#겨울네일', '#풀스톤네일', '#파우더네일', '#웨딩네일', '#nail', '#nailart', '#nordichomes', '#젤연장', '#힙네일', '#핑크네일', '#그라데이션네일', '#나비네일', '#연보라네일']"
26,2021-04-30,1,,"['#부산', '#연산동', '#부산시청', '#연일시장', '#부산네일', '#부산젤네일', '#연산동네일', '#코코네일', '#네일아트', '#젤네일', '#남자손케어', '#패디아트', '#패디젤', '#패디젤아트', '#속눈썹연장', '#연산동속눈썹', '#러시안볼륨', '#일상', '#소통', '#감성', '#먹스타그램', '#부산맛집', '#부산술집', '#서면', '#동래', '#해운대', '#온천장', '#사직동', '#양정']"
27,2021-04-30,1,,"['#문정네일그리다', '#네일그리다', '#데일리', '#네일아트', '#손스타그램', '#데일리네일', '#심플네일', '#청순네일', '#여성스러운네일', '#이달의아트', '#네일디자인', '#문정네일', '#문정역네일', '#문정동네일', '#송파네일', '#수서네일', '#가락시장네일', '#문정로데오', '#생화네일', '#시럽네일', '#봄네일', '#그라데이션네일']"
28,2021-04-30,3,,"['#네일', '#네일아트', '#네일디자인', '#화려한네일', '#영롱네일', '#글리터네일', '#화이트네일', '#블랙네일', '#키치', '#키치네일', '#이달의아트', '#맞팔', '#좋아요', '#유지력좋은네일샵', '#추천', '#안양', '#안양네일', '#범계', '#범계네일', '#안양맛집', '#네일맛집', '#영롱', '#스와로브스키네일', '#좋아요', '#소통', '#네일연장', '#파충류', '#볼파이톤', '#동영상', '#뱀네일', '#뱀타투']"
29,2021-04-30,4,,"['#파우더네일', '#구반포네일', '#네일아트', '#화려한네일', '#유니크네일', '#물방울네일', '#네일스타그램', '#fff', '#젤네일', '#방배네일', '#방배동네일', '#이달의아트', '#이달의네일', '#강남네일', '#네일아트디자인', '#좋아요', '#연예인네일', '#데이트룩', '#맞팔', '#follow', '#like', '#반포네일', '#좋아요반사']"
30,2021-04-30,2,스타필드 시티 부천,"['#네일아트', '#네일', '#부천', '#부천네일', '#부천이달의아트', '#젤네일', '#젤패디', '#네일스타그램', '#네일디자인', '#옥길동네일', '#범박동네일', '#은계지구네일', '#시흥네일', '#광명네일', '#소사동', '#이달의아트', '#화려한네일', '#스톤네일', '#역곡네일', '#부천네일아트', '#소사네일', '#글리터네일', '#항동네일', '#봄네일', '#패디큐어', '#유행네일', '#시럽네일', '#얼름네일', '#대리석네일', '#핑크네일']"
31,2021-04-30,3,경안사,"['#경안사', '#kyungansa', '#네일재료', '#네일아트', '#네일스타그램', '#넬스타그램', '#ネイル', '#ジェルネイル', '#美甲', '#指甲', '#凝胶指甲', '#指甲彩繪', '#nail', '#nailswag', '#nailstagram', '#wholesale', '#도매가는별도문의바랍니다', '#셀프네일', '#셀프네일재료', '#셀프네일아트', '#네일아트재료', '#nailideas', '#dailynails', '#플라워스티커', '#데이지스티커', '#플라워네일아트']"
32,2021-04-30,2,,"['#woolnail', '#프렌체네일', '#하트네일', '#대전네일이벤트', '#대전', '#대전유지력좋은네일샵', '#대전서구네일', '#대전봄네일', '#대전꽃네일', '#대전네일', '#네일', '#네일아트', '#봄네일', '#괴정동유지력좋은네일샵', '#괴정네일', '#괴정동', '#괴정동네일', '#용문동', '#용문동네일', '#갈마동', '#갈마동네일', '#둔산동', '#둔산동네일', '#가장동네일', '#내동네일']"
33,2021-04-30,11,,"['#에르메스', '#골프', '#골프공', '#네일아트', '#자기야', '#500원만']"
34,2021-04-30,3,,"['#소예네일', '#부평네일샵', '#부평네일', '#산곡동네일샵', '#산곡동네일', '#네일아트', '#화려한네일', '#심플한네일', '#이달의아트', '#겨울아트', '#저렴한네일', '#가성비네일', '#인천네일샵', '#인천네일아트', '#인천', '#부평', '#부평역네일샵', '#부평역네일']"
